full_address,lon,lat,transfer_tax,property_tax,property_tax_list
"758 W Roxbury Pkwy, Boston, 2131",-71.147335,42.284057,0,14281.670000000002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 169.92000000000002, 149.24, 231.63, 399.04, 512.42, 595.11, 684.63, 690.3100000000001, 764.29, 885.34, 1026.59, 1135.06, 1208.69, 1500.49, 2020.53, 2308.38]"

"362 Commonwealth Ave #6D, Boston, 2115",-71.087112,42.349252,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"56 Commonwealth Ave #62, Boston, 2116",-71.074195,42.352579,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"85 Brookley Rd #3, Boston, 2130",-71.10485,42.30232,0,16603.940000000002,"[1200.0, 1280.59, 1412.49, 1566.39, 1684.58, 1764.8, 2082.7400000000002, 2649.36, 2962.9900000000002]"

"77-79 Nightingale St, Boston, 2124",-71.084149,42.295182,0,44216.06,"[800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 800.0, 985.6, 1153.19, 1387.01, 1361.47, 1463.25, 1670.07, 1810.14, 1912.3, 2022.89, 2029.92, 2121.31, 2270.85, 2445.35, 2579.37, 2670.32, 3030.83, 3673.29, 4028.9]"

"1102 River St, Boston, 2136",-71.119095,42.257655,0,22334.67,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 211.6, 357.52, 561.11, 538.86, 627.48, 807.5600000000001, 929.52, 1018.46, 1114.76, 1120.8700000000001, 1200.45, 1330.66, 1482.59, 1599.28, 1678.47, 1992.3600000000001, 2551.75, 2861.37]"

"71 Oakmere St, Boston, 2132",-71.170021,42.269835,0,3252.9100000000003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112.32000000000001, 204.34, 266.79, 514.33, 955.48, 1199.65]"

"145 Pinckney St #234, Boston, 2114",-71.07179,42.358897,0,73.35000000000001,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73.35000000000001]"

"151 Tremont St #19B, Boston, 2111",-71.063003,42.355397,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"7 Grimes St, Boston, 2127",-71.051117,42.33438,0,23473.29,"[750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 750.0, 870.75, 1011.64, 1119.8500000000001, 1193.29, 1484.38, 2003.13, 2290.25]"

"43 Thompson St, Boston, 2136",-71.134546,42.251616,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"55 Wensley St #2, Boston, 2120",-71.102559,42.327394,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"100 Day St #1, Boston, 2130",-71.109458,42.323301,0,47514.46,"[1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1871.48, 2194.43, 2769.9900000000002, 3088.56]"

"200 Hancock St, Boston, 2125",-71.06088,42.31037,244271,3606643.8000000003,"[137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137000.0, 137191.96000000002, 139690.47999999998, 143778.96000000002, 148549.68, 152213.56, 154700.12, 164556.04, 182120.52, 191842.48]"

"90 Wrentham St, Boston, 2124",-71.059273,42.288436,46604,527101.1199999999,"[19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19500.0, 19534.48, 19983.440000000002, 20718.1, 21575.32, 22233.68, 22680.48, 24451.46, 30215.16, 33709.0]"

"341-345 Gallivan Blvd, Boston, 2124",-71.064446,42.280234,112380,1037973.68,"[55000.0, 55000.0, 55000.0, 55000.0, 55000.0, 55000.0, 55000.0, 55000.0, 55000.0, 56429.96, 58770.0, 61500.48, 63597.48, 65020.68, 70661.64, 80714.56, 86278.88]"

"11 Isabella St #3, Boston, 2116",-71.069732,42.348748,12580,240489.7,"[9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 9275.0, 10415.92, 12449.18, 13574.6]"

"422 River St, Boston, 2126",-71.091065,42.269261,378965,2386161.64,"[205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 205000.0, 209680.0, 212856.16, 225445.36000000002, 247881.0, 260299.12]"

"18 Morrow Rd, Boston, 2135",-71.15023,42.353911,0,51469.96,"[760.0, 760.0, 760.0, 760.0, 760.0, 915.52, 1116.64, 1312.38, 1489.1200000000001, 1735.71, 1708.77, 1816.1100000000001, 2034.22, 2181.94, 2289.67, 2406.3, 2413.71, 2510.09, 2667.8, 2851.83, 2993.16, 3089.08, 3469.27, 4146.81, 4521.83]"

"12 Summer St, Boston, 2129",-71.064063,42.37731,47545,535753.7999999999,"[20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20734.98, 21592.62, 22251.3, 22698.32, 24470.14, 30255.48, 33750.96]"

"14 Summer St, Boston, 2129",-71.06396,42.37725,47545,535753.7999999999,"[20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20000.0, 20734.98, 21592.62, 22251.3, 22698.32, 24470.14, 30255.48, 33750.96]"

"289 Hancock St, Boston, 2125",-71.05884,42.308494,0,2642.12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.41, 108.75, 170.05, 413.04, 846.09, 1085.78]"

"299-309 Hancock St, Boston, 2125",-71.058658,42.308262,114108,1517001.96,"[57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 57000.0, 59351.96, 62096.44, 64204.16, 65634.6, 71304.44, 81408.8, 87001.56]"

"200 Lincoln St #403, Boston, 2111",-71.058812,42.349986,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"9 Hawthorne Pl #16H, Boston, 2114",-71.066446,42.363479,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"9 Hawthorne Pl #9P, Boston, 2114",-71.066446,42.363479,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"151 Tremont St #24M, Boston, 2111",-71.063003,42.355397,0,3588.8500000000004,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.33, 158.23, 251.07, 314.09000000000003, 563.85, 1008.96, 1255.32]"

"1677 Commonwealth Ave #12, Boston, 2135",-71.145963,42.341982,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"9-11 Harcourt St #501, Boston, 2116",-71.078559,42.346054,11399,230986.12000000002,"[8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 8760.0, 9187.68, 9477.92, 10628.380000000001, 12678.66, 13813.48]"

"667 E 7th St #2, Boston, 2127",-71.033377,42.332237,0,3941.4100000000003,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83.35000000000001, 205.35, 299.05, 362.64, 614.6800000000001, 1063.8600000000001, 1312.48]"

"493 Geneva Ave #2, Boston, 2122",-71.064221,42.299261,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"22-24 Romsey St, Boston, 2125",-71.055591,42.316236,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"50 Chester St #1, Boston, 2134",-71.128526,42.352533,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"7 Primus Ave #2, Boston, 2114",-71.069788,42.36028,0,44295.909999999996,"[1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1200.0, 1299.2, 1500.77, 1637.29, 1736.8500000000001, 1844.63, 1851.48, 1940.55, 2086.3, 2256.37, 2386.9900000000002, 2475.63, 2826.9900000000002, 3453.14, 3799.7200000000003]"

"108 Peterborough St #4H, Boston, 2215",-71.099658,42.342986,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"108 Peterborough St #6H, Boston, 2215",-71.099658,42.342986,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"90 Baker St, Boston, 2132",-71.165707,42.273549,0,158.85,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158.85]"

"90 Worcester St #5, Boston, 2118",-71.07863,42.339797,0,13373.48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 120.12, 99.64, 181.23, 347.03000000000003, 459.32, 541.21, 629.87, 635.5, 708.76, 828.65, 968.53, 1075.97, 1148.88, 1437.88, 1952.91, 2237.98]"

"314-A Bunker Hill St #2, Boston, 2129",-71.065406,42.380223,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"10 Granfield Ave #2, Boston, 2131",-71.122552,42.289673,0,276.52000000000004,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.04, 241.48000000000002]"

"26 Commonwealth Ter #5, Boston, 2135",-71.138977,42.34629,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"39 Swallow St #3, Boston, 2127",-71.03044,42.333537,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"72 Wyman St #1, Boston, 2130",-71.10495,42.320197,0,4281.57,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.76, 125.18, 248.18, 342.65000000000003, 406.76, 660.88, 1113.75, 1364.41]"

"8-10 Withington St, Boston, 2124",-71.072886,42.288811,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"32 Forest St, Boston, 2119",-71.078033,42.327115,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"137 Marlborough St #1, Boston, 2116",-71.078234,42.353077,0,74448.76,"[2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2690.0, 2789.96, 2953.55, 3144.44, 3291.04, 3390.53, 3784.89, 4487.68, 4876.67]"

"133 Pembroke St #5, Boston, 2118",-71.077109,42.342893,0,78256.84999999999,"[2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 2999.9900000000002, 3095.98, 3476.5, 4154.62, 4529.96]"

"69 Saint James St, Boston, 2119",-71.085795,42.326756,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"65 Worcester St #1, Boston, 2118",-71.077087,42.338758,0,1763.33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231.54, 650.07, 881.72]"

"21 Prospect St #1, Boston, 2129",-71.057836,42.375486,0,47100.189999999995,"[1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1633.0, 1639.63, 1725.94, 1867.19, 2032.0, 2158.58, 2244.48, 2584.9700000000003, 3191.77, 3527.63]"

"152 Quincy St #3, Boston, 2121",-71.076281,42.313555,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"156 Porter St #219, Boston, 2128",-71.033838,42.371876,0,15619.920000000002,"[480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 480.0, 611.52, 712.52, 781.07, 1052.78, 1537.01, 1805.02]"

"75 Burbank St #403, Boston, 2115",-71.089171,42.344617,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"75 Burbank St #203, Boston, 2115",-71.089171,42.344617,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"19 Fayette St #5, Boston, 2116",-71.06722,42.349123,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"74 Commonwealth Ave #7, Boston, 2116",-71.075107,42.352343,0,8660.9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51.36, 157.44, 234.8, 318.56, 323.88, 393.09000000000003, 506.34000000000003, 638.5, 739.99, 808.87, 1081.89, 1568.44, 1837.74]"

"156 Porter St #207, Boston, 2128",-71.034063,42.371903,0,5398.259999999999,"[50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 156.04, 279.79, 374.83, 439.32, 694.97, 1150.57, 1402.74]"

"100 Belvidere St #4A, Boston, 2199",-71.083729,42.345923,96690,1290267.8,"[30020.0, 30020.0, 31380.32, 33367.04, 35752.96, 38838.56, 41841.4, 44552.96, 48335.96, 47922.64, 49569.4, 52915.600000000006, 55181.84, 56834.56, 58623.92, 58737.520000000004, 60216.12, 62635.68, 65458.92, 67627.20000000001, 69098.72, 74931.36, 85325.88, 91079.24]"

"1 Huntington Ave #307, Boston, 2116",-71.076991,42.349359,0,29047.589999999997,"[0, 0, 0, 0, 32.35, 168.22, 343.94, 514.95, 669.37, 884.8100000000001, 861.27, 955.0500000000001, 1145.6100000000001, 1274.67, 1368.79, 1470.69, 1477.16, 1561.3600000000001, 1699.15, 1859.93, 1983.41, 2067.21, 2399.37, 2991.32, 3318.96]"

"73 Waverly St, Boston, 2135",-71.141046,42.361627,0,9620.279999999999,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117.15, 224.61, 302.98, 387.83, 393.22, 463.33, 578.0600000000001, 711.9300000000001, 814.75, 884.53, 1161.1000000000001, 1653.99, 1926.8]"

"16 Trenton St #2, Boston, 2129",-71.062122,42.377633,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"90 Tyndale St, Boston, 2131",-71.140533,42.286946,0,43329.46,"[1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1600.0, 1718.8, 1799.42, 2118.9900000000002, 2688.51, 3003.7400000000002]"

"24-26 Mapleton St, Boston, 2135",-71.150259,42.352269,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"520 Shawmut Ave #1, Boston, 2118",-71.077522,42.337583,0,1925.06,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.59, 271.22, 692.92, 926.33]"

"56-58 Portsmouth St, Boston, 2135",-71.144287,42.359026,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"119 Beacon St #3, Boston, 2116",-71.073691,42.355032,0,147019.79000000004,"[3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 3750.0, 4030.0, 4282.84, 4635.58, 4597.04, 4750.59, 5125.22, 5547.86, 5856.08, 6189.78, 6210.96, 6486.7, 6937.92, 7464.4400000000005, 7868.8, 8143.22, 9230.96, 11169.42, 12242.380000000001]"

"15 Alaric St, Boston, 2132",-71.161202,42.277184,0,2296.12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48.160000000000004, 108.74000000000001, 348.85, 776.76, 1013.61]"

"33 Adams St #6, Boston, 2122",-71.062758,42.307387,0,134.87,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134.87]"

"84 Roseclair St #3, Boston, 2125",-71.057558,42.321218,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"28 Brentwood St #1, Boston, 2134",-71.134821,42.360668,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"37 E Springfield St #2, Boston, 2118",-71.075503,42.33621,0,1884.94,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.38, 261.58, 682.5, 915.48]"

"210 South St #8-2, Boston, 2111",-71.057465,42.350238,0,44056.29,"[1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1250.0, 1450.0, 1585.44, 1684.23, 1791.17, 1797.97, 1886.3400000000001, 2030.95, 2199.7000000000003, 2329.29, 2417.2400000000002, 2765.85, 3387.12, 3730.9900000000002]"

"65 Park Dr #8, Boston, 2215",-71.094816,42.342777,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"125 W Concord St #1, Boston, 2118",-71.0768,42.33954,0,83036.0,"[3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3010.0, 3114.12, 3284.52, 3483.35, 3636.05, 3739.6800000000003, 4150.45, 4882.49, 5575.34]"

"266 Bowen St #2, Boston, 2127",-71.049048,42.334761,0,15212.88,"[1060.0, 1138.77, 1267.69, 1418.1100000000001, 1533.64, 1612.04, 1922.81, 2476.64, 2783.18]"

"86 Pleasantview St, Boston, 2131",-71.111062,42.273684,0,458.25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124.08, 334.17]"

"112 Selden St, Boston, 2124",-71.081065,42.28065,0,11417.62,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 12.450000000000001, 0, 72.28, 234.6, 344.52, 424.69, 511.49, 517.0, 588.72, 706.08, 843.03, 948.2, 1019.58, 1302.5, 1806.7, 2085.78]"

"89 Burrell St, Boston, 2119",-71.069065,42.323371,0,1404.67,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119.61, 529.1800000000001, 755.88]"

"951 Blue Hill Ave, Boston, 2124",-71.089088,42.292015,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"116 Englewood Ave #37, Boston, 2135",-71.150318,42.337472,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"38 Ransom Rd #3, Boston, 2135",-71.144914,42.343134,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"616 E 4th St #203, Boston, 2127",-71.040646,42.334672,0,35763.47,"[1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1265.0, 1415.3600000000001, 1530.83, 1609.2, 1919.83, 2473.42, 2779.83]"

"82 Glen Rd #2, Boston, 2130",-71.100393,42.308439,0,987.56,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 383.42, 604.14]"

"12 Moultrie St #1, Boston, 2124",-71.067955,42.292041,0,9271.5,"[200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 309.2, 436.62, 534.47, 600.89, 864.13, 1333.26, 1592.93]"

"15 Beale St #1, Boston, 2124",-71.064503,42.283032,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"500 Atlantic Ave #19R, Boston, 2210",-71.053436,42.353653,0,80708.78,"[2450.0, 2688.4, 2903.67, 3204.01, 3171.19, 3301.9300000000003, 3567.59, 3747.51, 3878.73, 4020.79, 4029.81, 4147.2, 4339.29, 4563.43, 4735.57, 4852.400000000001, 5630.92, 7281.4, 8194.94]"

"5070-5072 Washington St, Boston, 2132",-71.153545,42.264368,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"1488 Columbia Rd #3, Boston, 2127",-71.04103,42.330617,0,85416.52,"[3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3250.0, 3398.5, 3499.28, 3898.7400000000002, 4610.64, 5009.36]"

"407 Marlborough St #4B, Boston, 2115",-71.087895,42.350383,0,109497.39,"[4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4200.0, 4632.39, 5805.98, 6659.02]"

"8 Commonwealth Ct #10, Boston, 2135",-71.140695,42.346453,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"43 Lake Shore Ct #3, Boston, 2135",-71.169722,42.344583,0,3302.85,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120.0, 212.16, 274.7, 522.61, 964.4200000000001, 1208.96]"

"116 Englewood Ave #33, Boston, 2135",-71.150318,42.337472,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"139 Worcester St #2, Boston, 2118",-71.080056,42.341316,0,7236.23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54.21, 130.02, 212.1, 217.31, 285.14, 396.13, 525.63, 625.1, 692.6, 960.15, 1436.96, 1700.88]"

"77 Worcester St #1, Boston, 2118",-71.077182,42.338841,0,78409.3,"[2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2500.0, 2740.0, 2902.53, 3021.07, 3149.41, 3157.56, 3263.61, 3437.14, 3639.64, 3795.15, 3900.69, 4319.02, 5129.1, 5954.38]"

"36 Laurie Ave, Boston, 2132",-71.170227,42.270098,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"

"250 Meridian St #511, Boston, 2128",-71.039153,42.376489,0,1857.33,"[0, 0, 0, 0, 0, 19.04, 254.94, 675.33, 908.02]"

