first_year_payment,yearly_payments,down_payment,adjusted_price,lat,lon,price,usage,style
2789564,224716,2564848,5393251,42.34895,-71.068012,4195000,4-8 UNIT APT,CONDO/APT
172132,41511,130621,653104,42.353788,-71.078993,500000,CONDOMINIUM,ROW-MIDDLE
27614,6659,20955,104771,42.378189,-71.030309,75000,1-FAM RES,CONVENTIONAL
1005511,242488,763023,3815114,42.350523,-71.081953,2600000,CONDOMINIUM,ROW-MIDDLE
295853,56943,238910,955638,42.365953,-71.031158,850000,1-FAM RES,CONVENTIONAL
634114,152922,481192,2405959,42.351242,-71.064743,2140000,MXU COM+RES,RAISED CAPE
1712477,412979,1299498,6497486,42.352121,-71.08177,4800000,1-FAM RES,ROW-MIDDLE
1991847,290747,1701100,5360609,42.368614,-71.03521,4500000,1-FAM RES,CONVENTIONAL
225828,54460,171368,856837,42.368374,-71.035139,690000,2-FAM RES,CONDO/APT
199759,48173,151586,757930,42.368346,-71.035075,625000,1-FAM RES,COLONIAL
266739,64326,202413,1012061,42.368289,-71.034945,815000,1-FAM RES,COLONIAL
144591,34869,109722,548607,42.301761,-71.077372,420000,3-FAM RES,ROW-MIDDLE
536019,129265,406754,2033766,42.353765,-71.079076,1557000,CONDOMINIUM,ROW-MIDDLE
129985,31347,98638,493191,42.263094,-71.10892,384000,3-FAM RES,DECKER
80986,22664,58322,343593,42.303424,-71.075805,271000,1-FAM RES,COLONIAL
122704,40292,82412,589560,42.316588,-71.068433,465000,3-FAM RES,DECKER
18404,15832,2572,201845,42.27727,-71.100991,157000,1-FAM RES,RANCH
125619,35714,89904,449523,42.299309,-71.078165,350000,2-FAM RES,CONVENTIONAL
118476,28571,89905,449523,42.299309,-71.078165,350000,2-FAM RES,CONVENTIONAL
113057,32143,80914,404571,42.317531,-71.078621,315000,2-FAM RES,CONVENTIONAL
4947119,382782,4564337,9382247,42.353827,-71.078158,7400000,9 + UNIT APT,CONDO/APT
266808,64343,202465,1012324,42.377893,-71.030561,860000,3-FAM RES,DECKER
400991,96702,304289,1521445,42.309949,-71.060433,1200000,AUTO REPAIR,CONDO/APT
309471,110601,198870,1590961,42.338489,-71.080479,1200000,3-FAM RES,ROW-MIDDLE
40620,9795,30825,154122,42.338775,-71.048868,120000,RES UDV LAND,DECKER
231898,55924,175974,879868,42.353742,-71.079159,650000,CONDOMINIUM,ROW-END
263760,41249,222511,741704,42.366538,-71.059491,585000,CONDOMINIUM,HIGH-RISE
366047,70454,295593,1182371,42.377914,-71.030503,975000,3-FAM RES,DECKER
61953,14940,47013,235062,42.375592,-71.032037,151000,CONDOMINIUM,DECKER
510271,98213,412058,1648232,42.342345,-71.158559,1300000,3-FAM RES,CONVENTIONAL
527366,127179,400187,2000936,42.304987,-71.073758,1650000,3-FAM RES,SEMI DETACHD
267328,64468,202860,1014297,42.379454,-71.031051,800000,3-FAM RES,SEMI DETACHD
2425138,584844,1840294,9201470,42.349624,-71.08197,6100000,MXU COM+RES,CONDO/APT
1726371,416330,1310041,6550203,42.352075,-71.081943,5100000,4-8 UNIT APT,ROW-MIDDLE
3767416,589189,3178227,10594090,42.352075,-71.081943,9000000,1-FAM RES,ROW-MIDDLE
235578,107143,128435,1477006,42.338709,-71.048769,1150000,3-FAM RES,DECKER
559090,134829,424261,2121302,42.33433,-71.036098,1650000,4-8 UNIT APT,CONDO/APT
111886,26982,84904,424517,42.365604,-71.030132,325000,2-FAM RES,SEMI DETACHD
207750,50100,157650,788247,42.293061,-71.159017,650000,2-FAM RES,COLONIAL
251172,60572,190600,952997,42.364753,-71.03164,800000,3-FAM RES,DECKER
50304,12131,38173,190863,42.377958,-71.030388,141000,1-FAM RES,COLONIAL
45425,10954,34471,172354,42.375165,-71.035461,130000,3-FAM RES,ROW-END
600318,144772,455546,2277729,42.35328,-71.062559,1935000,CONDOMINIUM,HIGH-RISE
2767493,232242,2535251,5458379,42.360436,-71.067794,4855000,MXU RES+COM,CONDO/APT
1205592,155012,1050580,3001658,42.346033,-71.070979,2550000,4-8 UNIT APT,CONDO/APT
267961,111992,155969,1565571,42.320403,-71.055845,1330000,3-FAM RES,DECKER
58199,35716,22483,472025,42.287032,-71.140421,401000,CONDOMINIUM,FREE-STANDNG
399321,59922,339399,1093617,42.292805,-71.062645,725000,4-8 UNIT APT,CONDO/APT
1091079,271214,819865,4233516,42.293413,-71.121234,3596500,9 + UNIT APT,CONDO/APT
38375,9254,29121,145604,42.322846,-71.08192,103000,2-FAM RES,TWO FAMILY
333824,62785,271039,1061294,42.369493,-71.035707,812500,4-8 UNIT APT,CONDO/APT
93460,22538,70922,354610,42.309603,-71.071405,250850,3-FAM RES,DECKER
4738121,629536,4108585,12032285,42.346279,-71.088367,8200000,9 + UNIT APT,CONDO/APT
450546,108653,341893,1709464,42.344572,-71.077805,1165000,CONDOMINIUM,ROW-MIDDLE
37869,9132,28737,143682,42.273548,-71.118058,110000,1-FAM RES,CAPE COD
847363,204349,643014,3215068,42.359298,-71.065172,2425000,MXU RES+COM,CONDO/APT
496955,119845,377110,1885547,42.359298,-71.065172,1250000,MXU RES+COM,CONDO/APT
164831,39750,125081,625404,42.379372,-71.070018,525000,1-FAM RES,ROW-MIDDLE
97482,23508,73974,369870,42.339738,-71.15247,305000,CONDOMINIUM,LOW-RISE
654574,157856,496718,2483587,42.351772,-71.082362,2000000,CONDOMINIUM,ROW-MIDDLE
340497,126544,213953,1806716,42.35429,-71.073087,1425000,CONDOMINIUM,ROW-MIDDLE
424822,102449,322373,1611863,42.35429,-71.073087,1255000,CONDOMINIUM,ROW-MIDDLE
166574,71531,95043,995374,42.353306,-71.170915,775000,2-FAM RES,CONVENTIONAL
69885,16853,53032,265160,42.39157,-71.009077,200000,1-FAM RES,COLONIAL
410451,79000,331451,1325801,42.350845,-71.147702,1000000,4-8 UNIT APT,CONDO/APT
269290,64941,204349,1021741,42.383545,-71.078819,868000,1-FAM RES,SEMI DETACHD
481112,116024,365088,1825436,42.339485,-71.147895,1470000,2-FAM RES,CONDO/APT
601869,145146,456723,2283615,42.339485,-71.147895,1940000,2-FAM RES,CONDO/APT
117049,28227,88822,444110,42.299924,-71.076915,340000,3-FAM RES,DECKER
91395,22040,69355,346775,42.27165,-71.146402,270000,1-FAM RES,CAPE COD
562999,135772,427227,2136132,42.32255,-71.087106,1900000,4-8 UNIT APT,CONDO/APT
258750,40466,218284,727613,42.296512,-71.086786,600000,3-FAM RES,DECKER
188809,28798,160011,522483,42.324924,-71.057258,400000,CONDOMINIUM,FREE-STANDNG
129403,24906,104497,417986,42.324924,-71.057258,320000,CONDOMINIUM,FREE-STANDNG
202192,38916,163276,653104,42.324924,-71.057258,500000,CONDOMINIUM,FREE-STANDNG
140346,33845,106501,532505,42.27248,-71.160652,420000,1-FAM RES,COLONIAL
527367,127179,400188,2000936,42.377695,-71.063729,1650000,2-FAM RES,SEMI DETACHD
48629,11727,36902,184510,42.325744,-71.082305,130000,4-8 UNIT APT,CONDO/APT
310768,74944,235824,1179120,42.355482,-71.143983,930000,3-FAM RES,CONDO/APT
130378,31441,98937,494683,42.281833,-71.084144,440000,3-FAM RES,CONVENTIONAL
711137,59196,651941,1397017,42.294225,-71.080914,1125000,RES UDV LAND,DECKER
711137,59196,651941,1397017,42.294214,-71.080977,1125000,RES UDV LAND,DECKER
711137,59196,651941,1397017,42.294203,-71.081039,1125000,RES UDV LAND,DECKER
113192,27297,85895,429474,42.271618,-71.097163,382000,1-FAM RES,COLONIAL
4994894,1204564,3790330,18951650,42.350422,-71.082337,16100000,4-8 UNIT APT,CONDO/APT
4994894,1204564,3790330,18951650,42.350758,-71.081421,16100000,9 + UNIT APT,CONDO/APT
537579,67448,470131,1319071,42.294997,-71.11701,780000,4-8 UNIT APT,CONDO/APT
80902,19510,61392,306958,42.375205,-71.035414,235000,3-FAM RES,ROW-MIDDLE
8715,2101,6614,33069,42.291299,-71.076252,23300,CTYMUNI PROP,CONDO/APT
67585,16298,51287,256434,42.291507,-71.076719,170000,RES UDV LAND,CONDO/APT
3093904,126929,2966975,4564576,42.344466,-71.080262,4060000,9 + UNIT APT,CONDO/APT
168332,40594,127738,638689,42.285959,-71.08989,450000,4-8 UNIT APT,CONDO/APT
948208,228669,719539,3597695,42.335687,-71.051771,3200000,4-8 UNIT APT,CONDO/APT
615258,156181,459077,2424869,42.335687,-71.051771,2060000,4-8 UNIT APT,CONDO/APT
415500,100201,315299,1576495,42.351884,-71.081941,1300000,CONDOMINIUM,ROW-MIDDLE
105461,43969,61492,614917,42.291643,-71.076522,485000,3-FAM RES,CONVENTIONAL
605481,146017,459464,2297318,42.336164,-71.150366,1850000,CONDOMINIUM,LOW-RISE
779952,95876,684076,1890826,42.333446,-71.154173,1253500,CONDOMINIUM,LOW-RISE
376380,90767,285613,1428062,42.377695,-71.063729,1150000,2-FAM RES,SEMI DETACHD
120297,29010,91287,456433,42.287761,-71.127905,360000,CONDOMINIUM,DECKER
94567,22805,71762,358807,42.314762,-71.093638,283000,CONDOMINIUM,FREE-STANDNG
80902,19510,61392,306958,42.375245,-71.035368,235000,3-FAM RES,ROW-MIDDLE
1286487,94688,1191799,2383597,42.322401,-71.060895,1880000,MXU COM+RES,CONDO/APT
1160208,223309,936899,3747599,42.329633,-71.035216,3333333,1-FAM RES,RANCH
175262,42266,132996,664980,42.388652,-71.001761,535500,2-FAM RES,CONVENTIONAL
170196,41044,129152,645756,42.374776,-71.052581,532500,CONDOMINIUM,MID-RISE
319616,77078,242538,1212689,42.3758,-71.031797,1000000,3-FAM RES,CONDO/APT
203305,49028,154277,771382,42.332886,-71.05116,600000,MXU RES+COM,RAISED CAPE
667175,160895,506280,2531399,42.345384,-71.077174,2125000,CONDOMINIUM,ROW-END
131103,31616,99487,497432,42.351846,-71.082082,339000,CONDOMINIUM,ROW-MIDDLE
165851,94390,71461,1259511,42.328584,-71.101053,950000,2-FAM RES,CONVENTIONAL
677684,163429,514255,2571275,42.339504,-71.051732,2000000,MXU RES+COM,CONDO/APT
210646,75282,135364,1082914,42.328584,-71.101053,800000,2-FAM RES,CONVENTIONAL
2266394,354443,1911951,6373169,42.349656,-71.082592,5350000,MXU COM+RES,RAISED CAPE
342014,82479,259535,1297674,42.357596,-71.127786,1045000,3-FAM RES,SEMI DETACHD
361376,69555,291821,1167285,42.379465,-71.030488,940000,3-FAM RES,DECKER
46912,11313,35599,177995,42.339465,-71.154938,118000,CONDOMINIUM,MID-RISE
221823,53494,168329,841641,42.335792,-71.048753,715000,2-FAM RES,ROW-MIDDLE
612065,147605,464460,2322299,42.353643,-71.078825,1915000,CONDOMINIUM,ROW-MIDDLE
232371,56038,176333,881663,42.374403,-71.033469,749000,3-FAM RES,ROW-MIDDLE
176803,27650,149153,497175,42.301348,-71.076835,375000,3-FAM RES,ROW-END
801984,193405,608579,3042891,42.35337,-71.062515,2400000,CONDOMINIUM,HIGH-RISE
65150,15711,49439,247195,42.264402,-71.101129,210000,CONDOMINIUM,LOW-RISE
21696,5232,16464,82320,42.264402,-71.101129,58000,CONDOMINIUM,LOW-RISE
3338326,805067,2533259,12666294,42.357195,-71.06499,10200000,CONDOMINIUM,ROW-END
2957315,713183,2244132,11220660,42.357195,-71.06499,8850000,CONDOMINIUM,ROW-END
430536,79166,351370,1347803,42.294392,-71.081018,1145000,3-FAM RES,DECKER
5869404,351669,5517735,9944050,42.357195,-71.06499,8200000,CONDOMINIUM,ROW-END
491856,76921,414935,1383117,42.254352,-71.126658,1175000,4-8 UNIT APT,CONDO/APT
170944,41224,129720,648598,42.365144,-71.052756,505000,CONDOMINIUM,ROW-MIDDLE
5747551,1386074,4361477,21807385,42.353346,-71.073873,17200000,CONDOMINIUM,ROW-MIDDLE
400991,96702,304289,1521445,42.332067,-71.105769,1200000,3-FAM RES,DECKER
400991,96702,304289,1521445,42.332019,-71.105742,1200000,3-FAM RES,DECKER
95388,23003,72385,361924,42.311836,-71.070653,255000,3-FAM RES,DECKER
134330,54855,79475,769912,42.293122,-71.072602,620000,3-FAM RES,DECKER
203305,49028,154277,771382,42.378731,-71.038663,600000,3-FAM RES,SEMI DETACHD
442095,106615,335480,1677397,42.368272,-71.036711,1425000,1-FAM RES,COLONIAL
1215407,293106,922301,4611502,42.349359,-71.076991,2525000,CONDOMINIUM,HIGH-RISE
228640,55138,173502,867510,42.349359,-71.076991,475000,CONDOMINIUM,HIGH-RISE
221195,53343,167852,839258,42.335311,-71.044385,620000,CONDOMINIUM,FREE-STANDNG
243323,58679,184644,923216,42.341163,-71.160809,775000,2-FAM RES,TWO FAMILY
253970,61247,192723,963615,42.306983,-71.060006,750273,3-FAM RES,DECKER
464909,89407,375502,1500829,42.317402,-71.059964,1275000,3-FAM RES,DECKER
117823,28414,89409,447045,42.280432,-71.137676,360000,1-FAM RES,COLONIAL
194086,46805,147281,736403,42.373005,-71.062018,655000,CONDOMINIUM,ROW-MIDDLE
109296,26357,82939,414693,42.233379,-71.1294,341962,1-FAM RES,COLONIAL
963268,232300,730968,3654836,42.346697,-71.103109,2700000,GEN OFFICE,CONDO/APT
592631,142918,449713,2248560,42.273257,-71.069923,2000000,4-8 UNIT APT,CONDO/APT
420377,101377,319000,1594999,42.316915,-71.059435,1355000,3-FAM RES,DECKER
82840,19977,62863,314315,42.295069,-71.071477,225000,3-FAM RES,DECKER
361924,69660,292264,1169056,42.359685,-71.067342,895000,CONDOMINIUM,ROW-END
227244,24197,203047,507616,42.360794,-71.06395,375000,CONDOMINIUM,ROW-MIDDLE
53585,12922,40663,203315,42.31359,-71.092089,150199,2-FAM RES,CONVENTIONAL
702409,169392,533017,2665083,42.341727,-71.078074,1712000,4-8 UNIT APT,ROW-MIDDLE
186145,44890,141255,706272,42.292965,-71.157658,600000,1-FAM RES,COLONIAL
286704,69141,217563,1087811,42.30304,-71.083056,876000,3-FAM RES,DECKER
250396,60385,190011,950051,42.334203,-71.102044,669375,1-FAM RES,ROW-MIDDLE
29262,7056,22206,111027,42.32545,-71.081636,85000,2-FAM RES,CONVENTIONAL
352771,61094,291677,1060641,42.328115,-71.093396,800000,4-8 UNIT APT,CONDO/APT
352771,61094,291677,1060641,42.328141,-71.093509,800000,3-FAM RES,SEMI DETACHD
0,0,0,1,42.358962,-71.065993,1,4-8 UNIT APT,CONDO/APT
388614,74797,313817,1255266,42.332443,-71.106455,961000,2-FAM RES,TWO FAMILY
1883788,454292,1429496,7147479,42.348245,-71.155218,6000000,APT BLDG,CONDO/APT
1883788,454292,1429496,7147479,42.348075,-71.15526,6000000,4-8 UNIT APT,CONDO/APT
1883788,454292,1429496,7147479,42.347934,-71.155351,6000000,4-8 UNIT APT,CONDO/APT
271772,65540,206232,1031158,42.309121,-71.071105,876000,2-FAM RES,CONVENTIONAL
155712,37551,118161,590802,42.304101,-71.118932,460000,CONDOMINIUM,DECKER
735492,177370,558122,2790609,42.35205,-71.069294,1850000,CONDOMINIUM,MID-RISE
1605229,456379,1148850,5744251,42.35205,-71.069294,3690000,CONDOMINIUM,MID-RISE
188189,45383,142806,714031,42.313548,-71.08444,575000,2-FAM RES,CONVENTIONAL
103343,42589,60754,596814,42.297515,-71.064189,501000,1-FAM RES,COLONIAL
168332,40594,127738,638689,42.338272,-71.047724,450000,RES UDV LAND,ROW-MIDDLE
1767349,426212,1341137,6705685,42.352207,-71.068581,5400000,CONDOMINIUM,HIGH-RISE
311516,59958,251558,1006230,42.379882,-71.031716,895000,3-FAM RES,SEMI DETACHD
1228240,296201,932039,4660191,42.351967,-71.082347,3515000,CONDOMINIUM,ROW-MIDDLE
1679711,405077,1274634,6373169,42.351967,-71.082347,5350000,CONDOMINIUM,ROW-MIDDLE
318042,61214,256828,1027314,42.24918,-71.131185,562500,4-8 UNIT APT,CONDO/APT
978020,73995,904025,1835370,42.350219,-71.083096,1478000,CONDOMINIUM,ROW-MIDDLE
919676,221788,697888,3489439,42.351772,-71.082362,2810000,CONDOMINIUM,ROW-MIDDLE
1808493,387168,1421325,6294440,42.349561,-71.082977,4650000,INN/RESORT,CONDO/APT
1521977,367038,1154939,5774693,42.349561,-71.082977,4085000,INN/RESORT,CONDO/APT
359880,86788,273092,1365460,42.375754,-71.033861,1160000,1-FAM RES,RAISED RANCH
629644,151844,477800,2388997,42.350793,-71.083413,1970000,CONDOMINIUM,ROW-MIDDLE
487432,164799,322633,2396891,42.350793,-71.083413,1835000,CONDOMINIUM,ROW-MIDDLE
192141,46336,145805,729025,42.335421,-71.048539,575000,CONDOMINIUM,ROW-END
312439,75347,237092,1185459,42.375757,-71.033696,935000,3-FAM RES,SEMI DETACHD
2673365,112900,2560465,3981496,42.351936,-71.082463,3100000,CONDOMINIUM,ROW-MIDDLE
582485,91095,491390,1637964,42.364667,-71.031708,1375000,3-FAM RES,CONVENTIONAL
134178,32358,101820,509097,42.244636,-71.116725,337500,1-FAM RES,CAPE COD
430151,64759,365392,1180494,42.286199,-71.141914,1050000,3-FAM RES,DECKER
208749,40178,168571,674285,42.376726,-71.039744,525000,3-FAM RES,DECKER
2222363,535943,1686420,8432100,42.350696,-71.083414,7500000,CONDOMINIUM,ROW-MIDDLE
621292,119582,501710,2006839,42.350696,-71.083414,1785000,CONDOMINIUM,ROW-MIDDLE
426377,82066,344311,1377243,42.350696,-71.083414,1225000,CONDOMINIUM,ROW-MIDDLE
474104,114334,359770,1798847,42.338198,-71.047796,1600000,CONDOMINIUM,TOWNHOUSE
185104,77174,107930,1079293,42.380391,-71.030621,890000,3-FAM RES,SEMI DETACHD
435484,83819,351665,1406659,42.330127,-71.055759,1195000,3-FAM RES,CONVENTIONAL
375353,72245,303108,1212434,42.330583,-71.05474,1030000,2-FAM RES,CONVENTIONAL
380250,77078,303172,1273323,42.380391,-71.030621,1050000,3-FAM RES,SEMI DETACHD
149090,35954,113136,565680,42.281437,-71.149327,440000,2-FAM RES,CONVENTIONAL
1014589,244677,769912,3849560,42.344877,-71.081227,3100000,CONDOMINIUM,ROW-END
1014589,244677,769912,3849560,42.344877,-71.081227,3100000,CONDOMINIUM,ROW-END
1014589,244677,769912,3849560,42.344877,-71.081227,3100000,CONDOMINIUM,ROW-END
219775,53000,166775,833872,42.262243,-71.163657,700000,2-FAM RES,TWO FAMILY
206190,49724,156466,782329,42.376783,-71.039749,630000,2-FAM RES,CONVENTIONAL
614600,231417,383183,3295939,42.332683,-71.051866,2800000,MXU RES+COM,CONDO/APT
369207,45921,323286,901283,42.334276,-71.035579,690000,2-FAM RES,SEMI DETACHD
604707,54934,549773,1241205,42.363895,-71.051904,1104000,CONDOMINIUM,LOW-RISE
330041,79592,250449,1252244,42.336582,-71.048555,975000,3-FAM RES,DECKER
118626,28607,90019,450094,42.293837,-71.157304,355000,1-FAM RES,BNGL/COTTAGE
219273,52879,166394,831967,42.314486,-71.092506,740000,3-FAM RES,CONVENTIONAL
200012,48234,151778,758889,42.287224,-71.159845,675000,1-FAM RES,COLONIAL
1232446,297215,935231,4676156,42.352056,-71.135225,3100000,9 + UNIT APT,CONDO/APT
297944,57346,240598,962390,42.372579,-71.039976,775000,4-8 UNIT APT,CONDO/APT
14270,3441,10829,54145,42.300921,-71.114879,40000,1-FAM RES,COLONIAL
177648,42841,134807,674033,42.316211,-71.109878,482500,2-FAM RES,TWO FAMILY
68717,16571,52146,260728,42.271661,-71.100886,215000,1-FAM RES,CAPE COD
511265,123296,387969,1939843,42.346026,-71.072933,1530000,1-FAM RES,ROW-MIDDLE
128411,30967,97444,487219,42.282673,-71.122507,409000,1-FAM RES,BNGL/COTTAGE
239392,57731,181661,908304,42.292414,-71.162908,749000,2-FAM RES,CONVENTIONAL
86730,20915,65815,329075,42.269629,-71.129493,265000,1-FAM RES,CAPE COD
834198,201174,633024,3165118,42.344133,-71.069905,2610000,CONDOMINIUM,ROW-MIDDLE
265657,64065,201592,1007957,42.373461,-71.065568,795000,CONDOMINIUM,ROW-END
206558,49813,156745,783724,42.380514,-71.036455,600000,3-FAM RES,SEMI DETACHD
208388,50254,158134,790667,42.376433,-71.039203,615000,3-FAM RES,SEMI DETACHD
280382,67616,212766,1063830,42.331312,-71.111672,725000,3-FAM RES,ROW-MIDDLE
86065,20755,65310,326549,42.308557,-71.085986,231000,2-FAM RES,TWO FAMILY
183449,44240,139209,696045,42.33373,-71.103193,525000,CONDOMINIUM,ROW-MIDDLE
178208,42976,135232,676158,42.33373,-71.103193,510000,CONDOMINIUM,ROW-MIDDLE
214059,51622,162437,812185,42.360483,-71.063522,600000,CONDOMINIUM,ROW-MIDDLE
213914,51587,162327,811633,42.296352,-71.076199,581000,CHARITY PROP,CONDO/APT
207421,50021,157400,786996,42.294278,-71.051256,700000,1-FAM RES,CONVENTIONAL
39278,9472,29806,149027,42.330369,-71.054053,105000,CONDOMINIUM,ROW-END
297545,71755,225790,1128946,42.323572,-71.057839,879000,2-FAM RES,CONVENTIONAL
576665,110992,465673,1862690,42.296352,-71.076199,1500000,CHARITY PROP,CONDO/APT
142314,34320,107994,539967,42.343827,-71.167705,420000,CONDOMINIUM,LOW-RISE
504999,121785,383214,1916069,42.363702,-71.051915,1350000,MXU RES+COM,RAISED CAPE
502600,121206,381394,1906966,42.363702,-71.051915,1225000,CONDOMINIUM,RAISED CAPE
142017,34248,107769,538845,42.26132,-71.163209,425000,1-FAM RES,RANCH
116340,28056,88284,441420,42.34629,-71.138977,375000,CONDOMINIUM,MID-RISE
337501,81391,256110,1280549,42.350598,-71.08413,1010000,CONDOMINIUM,ROW-MIDDLE
284343,68571,215772,1078857,42.350598,-71.08413,840000,CONDOMINIUM,ROW-MIDDLE
1066941,186529,880412,3228174,42.349455,-71.08341,2200000,4-8 UNIT APT,CONDO/APT
143688,34651,109037,545184,42.340429,-71.051468,430000,CONDOMINIUM,LOW-RISE
2305869,556081,1749788,8748938,42.350512,-71.084447,5800000,9 + UNIT APT,ROW-MIDDLE
137805,48983,88822,705352,42.379684,-71.029913,540000,3-FAM RES,VICTORIAN
306013,73797,232216,1161077,42.367963,-71.037896,935000,3-FAM RES,ROW-END
9204,2219,6985,34923,42.364644,-71.031288,25000,4-8 UNIT APT,CONDO/APT
51200,30798,20402,408051,42.279328,-71.140344,287500,CONDOMINIUM,FREE-STANDNG
740787,178647,562140,2810700,42.353385,-71.080082,2500000,CONDOMINIUM,ROW-MIDDLE
444471,107188,337283,1686419,42.31849,-71.056726,1500000,3-FAM RES,DECKER
225105,54286,170819,854095,42.280549,-71.078364,665000,4-8 UNIT APT,CONDO/APT
130516,87218,43298,1141084,42.335393,-71.048117,900000,3-FAM RES,DECKER
685634,165347,520287,2601437,42.361945,-71.142973,2210000,1-FAM RES,CONVENTIONAL
102038,24607,77431,387155,42.34629,-71.138977,325000,CONDOMINIUM,MID-RISE
287654,69370,218284,1091420,42.318393,-71.057158,900000,CHARITY PROP,COLONIAL
379320,122449,256871,1798095,42.335737,-71.049505,1400000,3-FAM RES,DECKER
40983,9883,31100,155499,42.323674,-71.095881,110000,1-FAM RES,COLONIAL
56534,44421,12113,571225,42.364734,-71.031303,460000,CONDOMINIUM,DUPLEX
1427064,344149,1082915,5414572,42.348934,-71.074349,4000000,CONDOMINIUM,HIGH-RISE
433465,68197,365268,1223646,42.357947,-71.050993,670000,CONDOMINIUM,HIGH-RISE
1190569,287116,903453,4517266,42.366823,-71.053505,3725000,4-8 UNIT APT,CONDO/APT
795484,191838,603646,3018230,42.366823,-71.053505,2350000,4-8 UNIT APT,CONDO/APT
622303,53773,568530,1245351,42.358168,-71.067324,920000,CONDOMINIUM,MID-RISE
490930,118392,372538,1862690,42.343696,-71.074049,1500000,CONDOMINIUM,ROW-END
79677,19214,60463,302313,42.284153,-71.09287,213000,3-FAM RES,DECKER
442762,106776,335986,1679929,42.329332,-71.088828,1325000,2-FAM RES,CONDO/APT
784885,189282,595603,2978014,42.335855,-71.027072,2200000,3-FAM RES,CONVENTIONAL
319241,68214,251027,1109610,42.283655,-71.066314,915000,3-FAM RES,DECKER
199759,48173,151586,757930,42.319799,-71.07626,625000,3-FAM RES,ROW-END
70366,16969,53397,266985,42.290173,-71.090029,215000,CONDOMINIUM,DECKER
